# 64 8   15
    11.17308543       31.5071850753       35.0741237824       38.0679383003       55.8345778927       65.9693123567       68.7443322918       88.6273330360       98.1132085981       99.8940989075      105.7224465886      107.9510344789      115.3287250719      138.2710987148      142.7860506343      150.5886298573
    11.20735869       18.0332212824       18.8622826193       33.4899803124       53.8979449783       59.1054549605       68.8146255726       90.6757354471       97.5555791613      101.2714713316      103.2903553434      116.0408769304      117.4623781621      126.2612999549      152.3069383885      162.6418626917
    11.24163196       23.5539679782       27.9545480237       37.3600788289       48.1702594565       54.7127866849       64.9004152997       97.3249726990       99.6779474480      106.8131445948      107.1663800810      114.2656696091      116.8190486131      121.0751071336      153.7887348534      163.0408325684
    11.27590523       27.4813776367       37.8753629027       40.6023550525       57.6208521014       63.9031065437       66.1308276658       90.8793978997       99.3541642643      100.3046045274      105.9462348799      109.8154376929      115.7073729046      140.4930388719      143.4712944803      150.3196533845
    11.27590523       39.9303276964       41.8338799646       56.1006101174       62.5659891877       65.1077462107       78.1903070024       91.6377282663       94.0665146126      100.1407793495      103.1377920795      110.7453267225      113.6827298650      126.7079480033      134.9423666636      148.2192544382
    11.31017850       46.2662331787       46.3211333641       61.7024484367       70.1779873150       75.6215498098       76.6911889802       84.6099251498       90.6221336292       98.1673812483      103.6345759154      106.3070572033      111.7432044217      125.5019707748      130.0535109631      135.5462988524
    11.34445177       49.2322145957       55.0165801099       66.4664748696       68.8382443701       71.3939393343       78.8561510837       89.8103411700       94.2391847798       96.9590912856      105.5340493434      107.6388951807      109.5174817463      122.5349345214      128.5397051820      136.2273717277
    11.37872504       48.2233458850       49.5928742174       64.8532831204       65.8351961412       69.2853132798       75.8655239733       91.0220231026       93.4163235495      100.6496385119      105.1003354342      109.2459198966      111.8353878571      125.3835807179      133.1339981443      137.1978150237
    11.41299830       37.6393933909       46.4016333628       52.2998298249       60.8955785876       70.0140301525       74.6091919864       89.1986663607       97.4400596019       99.8655934372      105.5743636663      106.3130878042      112.6123569680      125.7272088228      135.5770664041      146.9408253721
    11.44727157       32.4611711542       32.6306308219       43.4994048754       57.8084574656       72.5059896321       72.7881859776       87.8358430135       91.1721898990       98.5411655444       99.6575262543      110.2273227083      113.9894799947      131.6597908821      142.5005016120      151.8035751505
    11.48154484       27.4813861125       37.8753642110       40.6023557763       57.6208535233       63.9031097025       66.1308330095       90.8793999649       99.3541650384      100.3046020835      105.9462351486      109.8154339281      115.7073744418      140.4930364581      143.4712969400      150.3196546924
    11.51581811       37.9590757910       42.9137831952       49.7417631517       50.6086401699       60.5951387662       66.3708646605       95.3572406417       95.5623581132      103.3619716510      107.8415225574      112.2882484352      115.5552775166      132.9473625353      146.0052115686      154.9785597998
    11.51581811       36.3459089867       40.8118655878       48.5033517462       52.4505246502       63.1574628926       68.2719131354       94.8197111646       97.0494721379      103.3432300619      106.2755019200      111.2795597801      114.3723801165      133.3340686110      145.9505175387      155.0207521352
    11.55009138       37.5186824008       42.9507681637       55.0339878857       62.0318290890       68.2705224871       78.6323928436       89.7163592276       95.0475369802       99.4832918599      103.6758901584      109.2576348166      112.8392080306      126.8118480713      134.8496214943      147.8928689852
    11.58436464       46.2662331787       46.3211333641       61.7024484367       70.1779873150       75.6215498098       76.6911889802       84.6099251498       90.6221336292       98.1673812483      103.6345759154      106.3070572033      111.7432044217      125.5019707748      130.0535109631      135.5462988524
    11.61863791       50.9229526224       55.1065664073       66.3229595522       69.2306130704       70.8560501936       76.0691097310       90.6488792146       94.5108087605       95.7367176824      106.8864456317      108.1934811203      109.3161371396      123.2927335167      128.3385897011      136.0061175207
    11.65291118       47.1135865035       47.6936316190       63.1452415084       67.9346047712       72.7925394021       76.9069199107       88.0263653512       91.8558091020       99.2054826484      104.1143243748      107.9098452748      111.7630730574      125.4711914572      131.4236371712      136.1749119009
    11.68718445       36.7587172046       44.5523178149       54.0232631931       60.6347957259       70.2376418366       77.5405628531       88.3655476439       96.5235853245       99.3616187959      104.3646312913      107.4863657467      112.4409089733      126.3806979141      135.1764866305      147.3463774997
    11.72145772       34.1906417070       36.5708292584       45.6753023667       55.3527625960       67.9702874186       70.7912601597       92.1858173624       96.9232688021       99.6348640278      101.6137973789      112.1972306281      112.8963689184      132.4509073648      144.7801500851      153.4960789136
    11.75573099       24.2179016275       40.5091147388       43.0584194748       57.0060630026       63.4277786361       64.1101346538       92.9271228737      100.0398440601      101.0810768628      105.7462401683      111.2008857808      116.2867466121      142.2820664258      143.6445061163      150.3253157216
    11.75573099       37.5186715841       42.9507688249       55.0339877399       62.0318244711       68.2705239818       78.6323922794       89.7163659750       95.0475405330       99.4832939814      103.6758908965      109.2576355976      112.8392051153      126.8118493841      134.8496205351      147.8928659299
    11.79000425       47.4411566536       48.4218987963       56.6461625187       57.0288434356       67.7382171174       78.4177122819       93.9855021768       97.3453716283      100.2224549432      105.1812973177      106.6199823213      108.5299460729      116.5102790459      134.8656690269      153.6271411998
    11.82427752       44.5868402191       48.7709411966       62.5728985621       66.6864038126       73.1682393527       75.1953301923       91.1419527409       95.9679137315       98.5141086841      105.1827033323      107.4009029342      111.0657976795      112.0312757985      131.2154667286      146.8174637198
    11.85855079       47.7469303242       54.4596149799       65.6314529961       69.5242151268       73.5803713092       81.3756857129       88.1709563260       94.7816505089       97.9856362578      104.1827078291      106.8707607169      109.4087396070      121.9833151497      128.3707277774      136.3863769259
    11.89282406       47.7469281994       54.4596165915       65.6314505277       69.5242295320       73.5803705687       81.3756850225       88.1709550955       94.7816492371       97.9856376132      104.1827114117      106.8707640102      109.4087406097      121.9833114114      128.3707255059      136.3863758975
    11.92709733       44.5868470681       48.7709499822       62.5728990466       66.6864026848       73.1682400761       75.1953331900       91.1419545749       95.9679108730       98.5141096823      105.1826990423      107.4009071701      111.0657991982      112.0312770332      131.2154619677      146.8174642659
    11.96137059       47.4411630262       48.4218965404       56.6461606855       57.0288542562       67.7382223013       78.4177021277       93.9854989915       97.3453722658      100.2224536805      105.1813003609      106.6199793107      108.5299474102      116.5102792213      134.8656675019      153.6271430352
    11.99564386       37.5186830136       42.9507676248       55.0339879516       62.0318257299       68.2705174641       78.6323933386       89.7163629055       95.0475402659       99.4832909324      103.6758901428      109.2576361811      112.8392054816      126.8118497685      134.8496212576      147.8928679941
    11.99564386       46.2662278392       46.3211307127       61.7024519808       70.1779906864       75.6215508243       76.6911931201       84.6099270669       90.6221380335       98.1673800914      103.6345750131      106.3070579317      111.7432067219      125.5019725946      130.0535122495      135.5463000945
    12.02991713       44.5868452512       48.7709535586       62.5729050438       66.6863996650       73.1682413923       75.1953282352       91.1419549257       95.9679157225       98.5141070263      105.1827030652      107.4009026538      111.0658017844      112.0312775741      131.2154650709      146.8174630655
    12.06419040       42.9604366532       48.1602713920       62.7911976958       63.9877400121       69.3868271265       79.9369815122       92.3978241218       92.7931888637      101.3368312595      103.4446182001      108.6092470058      109.7276133209      113.5049255225      133.6196723248      151.2363124456
    12.09846367       43.0588041492       49.7298733872       62.1910075493       65.9998505937       70.5157049001       81.1670956895       91.9055928520       97.5290568687      100.2331233800      104.0817965770      108.4925176611      110.2622006789      113.5884915057      131.8651805430      147.3037828726
    12.13273694       48.8316969111       51.2210962466       63.9089144551       64.4873745252       69.9888819237       73.2760734950       92.6601549693       94.2359111424      101.5749680197      106.3441061998      108.5000758148      112.7557658000      125.0893898365      134.2376467261      137.9591452533
    12.16701020       43.0089180698       51.3744075523       63.6660989747       65.1844088839       69.3186380866       81.3618126707       91.7862303287       98.4807673288       99.7298566012      104.2073656752      107.4510962605      110.9810798615      113.9343445829      131.2428059287      147.2301241666
    12.20128347       41.4803826255       46.8264498013       65.6131574986       66.1955536508       71.2750979544       76.8649590557       90.3528123170       92.4347349742      100.4345155464      104.1623879616      107.6534792356      111.4174321874      112.0123036255      131.6481623690      150.4914363087
    12.23555674       44.1316461651       51.7217954599       60.4831425869       68.9243331000       70.8010910248       75.7436217447       91.4456137410       95.2601647465       98.4756503748      104.3059591240      107.1369139026      111.6286420212      112.4876060745      130.3938615591      146.5001175866
    12.23555674       50.9229553121       55.1065696404       66.3229579442       69.2306109010       70.8560472077       76.0691111909       90.6488787156       94.5108071527       95.7367152364      106.8864457178      108.1934866071      109.3161416769      123.2927351009      128.3385956492      136.0061145575
    12.26983001       47.7469267143       54.4596160796       65.6314415139       69.5242265502       73.5803758424       81.3756907600       88.1709521597       94.7816532493       97.9856389017      104.1827058150      106.8707620272      109.4087458197      121.9833137718      128.3707247358      136.3863770918
    12.30410328       43.0588059727       49.7298903308       62.1910027683       65.9998451215       70.5156993369       81.1670932717       91.9055918999       97.5290552993      100.2331249294      104.0817990344      108.4925198199      110.2622007871      113.5884948009      131.8651806309      147.3037794450
    12.33837654       41.4782441286       43.8305699312       60.8614398632       63.3159306517       68.8111490341       78.3697081125       91.4706156696       98.5315556614       99.0888935094      101.3269926884      109.0196278074      112.2887580067      112.3374487771      134.4208845794      152.3412254077
    12.37264981       40.0898402701       46.3224473489       52.2240785283       61.7067199860       69.1391292538       70.9384123342       91.4253675839       97.4232484545      100.6874665424      105.1163208515      108.1901029767      113.2015194936      125.0769558682      135.8011100436      147.0517313931
    12.40692308       42.0851311521       45.3831898301       56.2858857555       58.8443035038       64.0186067100       74.3107477540       93.8477294981       95.1470169376      101.1726668573      103.3567497049      112.9664804145      113.2788975461      125.3693089507      135.7039681672      147.9643845474
    12.44119635       40.9596870554       43.0430904385       61.3395811180       63.4020818922       66.8042915834       82.0905797619       90.8735563741       97.7728551126       99.6786488417      102.9014127446      105.6221706278      113.4212811548      115.0614619108      133.1361209562      152.2460765265
    12.47546962       43.0416873965       52.6454024987       63.1105969555       67.3536108081       68.1033274875       79.6249480638       91.7445706858       98.2061109447       99.5879150090      104.2460567887      106.4601635746      111.3033815068      114.1427658375      130.4320304493      147.0134082983
    12.47546962       47.1135819914       47.6936363222       63.1452468120       67.9345987198       72.7925341506       76.9069154945       88.0263628266       91.8558148991       99.2054867837      104.1143258333      107.9098429328      111.7630749712      125.4711933063      131.4236357476      136.1749136368
    12.50974288       47.7469267143       54.4596160796       65.6314415139       69.5242265502       73.5803758424       81.3756907600       88.1709521597       94.7816532493       97.9856389017      104.1827058150      106.8707620272      109.4087458197      121.9833137718      128.3707247358      136.3863770918
    12.54401615       48.8316988783       51.2210938844       63.9089186361       64.4873726496       69.9888801172       73.2760729665       92.6601564385       94.2359141006      101.5749693264      106.3441072941      108.5000767783      112.7557676326      125.0893829224      134.2376464036      137.9591458374
    12.57828942       40.0898461648       46.3224539764       52.2240784741       61.7067130485       69.1391250854       70.9384128502       91.4253683755       97.4232455458      100.6874685317      105.1163185098      108.1900980650      113.2015200164      125.0769558424      135.8011110940      147.0517326337
    12.61256269       31.2650187059       32.0655372218       42.6620150311       58.7438119034       73.7083831177       74.7568533910       84.8159850162       87.5695149842       98.8620304262       98.9016197863      109.7815656877      115.0066222332      131.3112153665      140.7577153838      151.0839339866
    12.64683596       31.5071744512       35.0741147925       38.0679415782       55.8345866310       65.9693020873       68.7443214956       88.6273370596       98.1132091794       99.8941005150      105.7224500473      107.9510339420      115.3287227459      138.2711028457      142.7860503662      150.5886285682
    12.68110923       37.3869387747       40.6052560562       48.4808061998       51.7769137400       62.0425355000       67.2515922101       93.0785499389       94.0076065204      102.0468902261      104.8876038303      114.7715067704      115.1642370389      131.5613147815      145.2397804961      153.5455942456
    12.71538249       41.4206907037       43.3493754612       57.1097552666       59.8571394193       63.8285253375       76.7370712729       93.0170259589       94.1782024415      100.8578736742      102.9030676566      112.0676145219      113.9580505200      126.1223125464      135.3677452774      148.2254025552
    12.71538249       36.7587182656       44.5523120480       54.0232676893       60.6347919555       70.2376421903       77.5405601542       88.3655515906       96.5235862665       99.3616238799      104.3646321941      107.4863674614      112.4409089196      126.3806990830      135.1764835722      147.3463732567
    12.74965576       44.5868452512       48.7709535586       62.5729050438       66.6863996650       73.1682413923       75.1953282352       91.1419549257       95.9679157225       98.5141070263      105.1827030652      107.4009026538      111.0658017844      112.0312775741      131.2154650709      146.8174630655
    12.78392903       43.0089138240       51.3744161732       63.6661034325       65.1844091236       69.3186337859       81.3618121396       91.7862267217       98.4807686542       99.7298578742      104.2073660473      107.4511005426      110.9810829583      113.9343481093      131.2428061265      147.2301252638
    12.81820230       42.0851291110       45.3831866053       56.2858849635       58.8443048813       64.0186078584       74.3107523137       93.8477302709       95.1470170945      101.1726665027      103.3567491638      112.9664854428      113.2788956028      125.3693141300      135.7039660497      147.9643814299
    12.85247557       31.5071748674       35.0741128114       38.0679505711       55.8345809191       65.9693061348       68.7443190111       88.6273324645       98.1132111659       99.8940963989      105.7224476859      107.9510391501      115.3287176543      138.2711039762      142.7860494039      150.5886293013
    12.88674883       18.0332121901       18.8622866412       33.4899784428       53.8979439127       59.1054471284       68.8146230637       90.6757356084       97.5555774752      101.2714733736      103.2903540170      116.0408767816      117.4623756556      126.2613019375      152.3069390269      162.6418628206
    12.92102210       23.5539638329       27.9545480862       37.3600744080       48.1702616907       54.7127885011       64.9004138304       97.3249729466       99.6779489746      106.8131449831      107.1663827722      114.2656656199      116.8190492426      121.0751073904      153.7887341397      163.0408323783
    12.95529537       27.4813768099       37.8753651330       40.6023493214       57.6208526186       63.9031136899       66.1308310931       90.8793992442       99.3541672233      100.3046052359      105.9462373209      109.8154321708      115.7073722880      140.4930378403      143.4712952654      150.3196524774
    12.95529537       34.1906196029       36.5708295048       45.6752961515       55.3527646989       67.9702878126       70.7912620924       92.1858158094       96.9232694624       99.6348648605      101.6137976992      112.1972337810      112.8963680901      132.4509070724      144.7801484875      153.4960781245
    12.98956864       47.4411566536       48.4218987963       56.6461625187       57.0288434356       67.7382171174       78.4177122819       93.9855021768       97.3453716283      100.2224549432      105.1812973177      106.6199823213      108.5299460729      116.5102790459      134.8656690269      153.6271411998
    13.02384191       41.4803837947       46.8264461249       65.6131569389       66.1955452055       71.2750961578       76.8649614041       90.3528168146       92.4347271192      100.4345207277      104.1623882956      107.6534822222      111.4174351296      112.0123042944      131.6481660273      150.4914380112
    13.05811518       40.9596908245       43.0430984869       61.3395780409       63.4020809782       66.8042857530       82.0905826915       90.8735578877       97.7728527057       99.6786539986      102.9014173077      105.6221677388      113.4212876238      115.0614638386      133.1361193400      152.2460759357
    13.09238844       37.3869365931       40.6052544904       48.4808053161       51.7769221683       62.0425326652       67.2515980691       93.0785493378       94.0076063122      102.0468892005      104.8876063258      114.7715095870      115.1642365494      131.5613121364      145.2397776010      153.5455952237
    13.12666171       23.5539679782       27.9545480237       37.3600788289       48.1702594565       54.7127866849       64.9004152997       97.3249726990       99.6779474480      106.8131445948      107.1663800810      114.2656696091      116.8190486131      121.0751071336      153.7887348534      163.0408325684
    13.16093498       13.4197200049       13.4197201263       18.4983680097       50.8457410193       50.8457411171       70.8782548772       88.7397260039       88.7397260347      101.8331480157      101.8331480235      115.2325250991      119.8921384935      119.8921385374      161.4469266070      168.1977697165
    13.19520825       16.9100225351       17.1528940552       36.8940677321       54.7432088415       54.7454197442       68.4104264556       88.0679411235       98.5987894005      100.3889991047      104.8386675574      116.5288859801      117.9044530341      124.1364091271      149.1177028878      161.7563998251
    13.19520825       24.2179092838       40.5091050269       43.0584120326       57.0060698239       63.4277706864       64.1101407673       92.9271224716      100.0398425425      101.0810772325      105.7462407674      111.2008831736      116.2867498395      142.2820691616      143.6445065184      150.3253153646
    13.22948152       37.5186824008       42.9507681637       55.0339878857       62.0318290890       68.2705224871       78.6323928436       89.7163592276       95.0475369802       99.4832918599      103.6758901584      109.2576348166      112.8392080306      126.8118480713      134.8496214943      147.8928689852
    13.26375478       44.1316439347       51.7217963084       60.4831449994       68.9243342964       70.8010860762       75.7436209502       91.4456149533       95.2601680823       98.4756532636      104.3059595502      107.1369095680      111.6286382359      112.4876042996      130.3938601884      146.5001180387
    13.29802805       43.0416851952       52.6454106531       63.1105875498       67.3536117289       68.1033266493       79.6249491825       91.7445710314       98.2061165156       99.5879192820      104.2460562286      106.4601662933      111.3033788009      114.1427631224      130.4320264571      147.0134092208
    13.33230132       41.4206954231       43.3493836507       57.1097482607       59.8571353579       63.8285272563       76.7370759709       93.0170246999       94.1781989726      100.8578711323      102.9030687145      112.0676145610      113.9580508032      126.1223175219      135.3677440370      148.2254022879
    13.36657459       27.4813861125       37.8753642110       40.6023557763       57.6208535233       63.9031097025       66.1308330095       90.8793999649       99.3541650384      100.3046020835      105.9462351486      109.8154339281      115.7073744418      140.4930364581      143.4712969400      150.3196546924
    13.40084786       16.9100499376       17.1528949801       36.8940737988       54.7432109887       54.7454159044       68.4104292444       88.0679417785       98.5987881222      100.3889960132      104.8386698063      116.5288858464      117.9044529210      124.1364113938      149.1177025025      161.7564004291
    13.43512113       24.7156524090       25.1969136319       33.6455900894       50.9100398993       54.8015156060       64.4546753449       96.1119698694       99.3412578236      101.3327950131      106.7339242681      116.4795498694      118.1004438495      119.0324409667      149.8776058047      162.1874104201
    13.43512113       19.9243470412       20.9799583835       35.9319293605       53.3934083814       53.5881912746       66.4932700914       90.2250067865       98.9667535588      100.2058481322      105.4666436255      117.5147785771      117.6854289962      120.9993628878      147.2078523426      161.8472987244
    13.46939439       24.2179092838       40.5091050269       43.0584120326       57.0060698239       63.4277706864       64.1101407673       92.9271224716      100.0398425425      101.0810772325      105.7462407674      111.2008831736      116.2867498395      142.2820691616      143.6445065184      150.3253153646
    13.50366766       39.9303276964       41.8338799646       56.1006101174       62.5659891877       65.1077462107       78.1903070024       91.6377282663       94.0665146126      100.1407793495      103.1377920795      110.7453267225      113.6827298650      126.7079480033      134.9423666636      148.2192544382
    13.53794093       43.4260574442       53.3658123168       60.6795561421       68.0934139529       70.4608074583       76.8499999492       91.7900655220       96.2993536970       99.1414327480      104.1049023307      106.4423335410      111.6251883992      113.5912925950      129.9951896098      146.6527050834
    13.57221420       43.4260552102       53.3658083919       60.6795455075       68.0934099614       70.4608188963       76.8500047158       91.7900650187       96.2993546353       99.1414318350      104.1049029338      106.4423392029      111.6251881128      113.5912877801      129.9951917664      146.6527051459
    13.60648747       39.9303185320       41.8338715693       56.1006075255       62.5659925433       65.1077473692       78.1903086898       91.6377329124       94.0665168410      100.1407751937      103.1377911708      110.7453247115      113.6827273981      126.7079493523      134.9423687652      148.2192558726
    13.64076073       24.2179016275       40.5091147388       43.0584194748       57.0060630026       63.4277786361       64.1101346538       92.9271228737      100.0398440601      101.0810768628      105.7462401683      111.2008857808      116.2867466121      142.2820664258      143.6445061163      150.3253157216
    13.67503400       19.9243739453       20.9799646169       35.9319267250       53.3934183155       53.5881865142       66.4932697454       90.2250030765       98.9667518065      100.2058455312      105.4666446116      117.5147762393      117.6854293916      120.9993644558      147.2078526277      161.8472995442
    13.67503400       24.2179025515       40.5091092042       43.0584147755       57.0060684495       63.4277865682       64.1101305298       92.9271215171      100.0398450422      101.0810783390      105.7462426742      111.2008853890      116.2867447146      142.2820638718      143.6445063192      150.3253146569
    13.70930727       34.1906196029       36.5708295048       45.6752961515       55.3527646989       67.9702878126       70.7912620924       92.1858158094       96.9232694624       99.6348648605      101.6137976992      112.1972337810      112.8963680901      132.4509070724      144.7801484875      153.4960781245
    13.74358054       36.7587121768       44.5523078465       54.0232710425       60.6347927962       70.2376385210       77.5405564411       88.3655441926       96.5235877523       99.3616185652      104.3646347067      107.4863641181      112.4409096494      126.3806944580      135.1764873952      147.3463800343
    13.77785381       47.1135859170       47.6936392035       63.1452375848       67.9345999551       72.7925321416       76.9069124823       88.0263617258       91.8558113932       99.2054854595      104.1143246483      107.9098416338      111.7630732270      125.4711953127      131.4236354651      136.1749128631
    13.81212708       50.9229594705       55.1065643009       66.3229663100       69.2306116523       70.8560535488       76.0691115820       90.6488794688       94.5108045716       95.7367173477      106.8864448803      108.1934814484      109.3161370205      123.2927336015      128.3385908015      136.0061159002
    13.84640034       46.2662285280       46.3211277989       61.7024485344       70.1779942017       75.6215521858       76.6911938525       84.6099289319       90.6221349105       98.1673778805      103.6345744698      106.3070588915      111.7432040062      125.5019746249      130.0535112321      135.5462983951
    13.88067361       37.5186830136       42.9507676248       55.0339879516       62.0318257299       68.2705174641       78.6323933386       89.7163629055       95.0475402659       99.4832909324      103.6758901428      109.2576361811      112.8392054816      126.8118497685      134.8496212576      147.8928679941
    13.91494688       36.3459238455       40.8118726062       48.5033574905       52.4505227041       63.1574561044       68.2719114302       94.8197160343       97.0494701316      103.3432340567      106.2754986648      111.2795598570      114.3723737726      133.3340673494      145.9505207212      155.0207503061
    13.91494688       39.9303281159       41.8338747145       56.1006191892       62.5659909956       65.1077359400       78.1903071657       91.6377316182       94.0665219366      100.1407774834      103.1377936733      110.7453271081      113.6827275520      126.7079461668      134.9423657901      148.2192544173
    13.94922015       36.7587182656       44.5523120480       54.0232676893       60.6347919555       70.2376421903       77.5405601542       88.3655515906       96.5235862665       99.3616238799      104.3646321941      107.4863674614      112.4409089196      126.3806990830      135.1764835722      147.3463732567
    13.98349342       47.0325863293       47.2523408703       56.5649507322       58.1090297858       69.9236353646       75.8570037536       95.4865043304       98.0645599962      100.7882169286      101.1802534023      108.0371424991      108.5741326249      115.2517115442      135.8253214300      153.4847143279
    14.01776668       44.4237115475       47.1205662772       63.1893246926       66.4667430562       72.6134911483       76.7772730808       91.6020238043       96.9164686724       99.0557984828      106.2424506662      106.8241912211      110.5524673767      112.4653171300      131.8852734040      147.1798828258
    14.05203995       47.1684885051       53.9549062689       64.7628540299       70.8919974934       74.9225260988       83.0396864855       86.6547403381       95.2882365632       98.5093664775      103.4311795786      106.4483434311      109.1307602132      121.8685889505      128.1276843794      136.3716339616
    14.08631322       49.2322168681       55.0165879788       66.4664810540       68.8382480229       71.3939370984       78.8561504086       89.8103385447       94.2391844057       96.9590889398      105.5340521984      107.6388961466      109.5174803097      122.5349312663      128.5397071451      136.2273698124
    14.12058649       44.1316461651       51.7217954599       60.4831425869       68.9243331000       70.8010910248       75.7436217447       91.4456137410       95.2601647465       98.4756503748      104.3059591240      107.1369139026      111.6286420212      112.4876060745      130.3938615591      146.5001175866
    14.15485976       45.9298466576       46.3886441993       58.4231139623       59.1446695426       66.2451219710       80.7348264957       92.5715623643       96.9886906771      100.3057567244      103.1747105809      107.9523734832      110.2063124669      117.0547559297      133.5185685363      153.3421616209
    14.15485976       43.4260572654       53.3658082409       60.6795518580       68.0934081767       70.4608150510       76.8500006157       91.7900654970       96.2993523108       99.1414322748      104.1049045020      106.4423378332      111.6251902350      113.5912933776      129.9951940847      146.6527008493
    14.18913303       47.1135819914       47.6936363222       63.1452468120       67.9345987198       72.7925341506       76.9069154945       88.0263628266       91.8558148991       99.2054867837      104.1143258333      107.9098429328      111.7630749712      125.4711933063      131.4236357476      136.1749136368
    14.22340629       44.4237176022       47.1205793255       63.1893273450       66.4667384866       72.6134828893       76.7772806175       91.6020250169       96.9164680383       99.0558007170      106.2424510097      106.8241960045      110.5524670221      112.4653210973      131.8852698356      147.1798781338
    14.25767956       43.9857028040       49.3956633689       60.4088763046       63.4093371560       67.2217240037       82.7794399894       91.6532481302       95.6677756174      102.1894468998      102.9059090274      105.2000895569      111.4765158890      114.3550688430      135.1616188691      151.6184493589
    14.29195283       43.5301636855       47.9300851228       62.1327052806       67.3605265047       70.8046967549       79.4169004436       91.9630539025       97.2431745635       99.8197347107      104.8218337675      108.6125768053      109.6943409569      113.1696915039      132.1170263826      147.2955045049
    14.32622610       48.2233409418       49.5928768787       64.8532830312       65.8351912619       69.2853083182       75.8655219336       91.0220177301       93.4163229824      100.6496396518      105.1003352053      109.2459163812      111.8353866549      125.3835848489      133.1339969583      137.1978166666
    14.36049937       43.0416873965       52.6454024987       63.1105969555       67.3536108081       68.1033274875       79.6249480638       91.7445706858       98.2061109447       99.5879150090      104.2460567887      106.4601635746      111.3033815068      114.1427658375      130.4320304493      147.0134082983
    14.39477263       40.4513839429       45.9249096699       67.8960583093       68.9053158824       70.4962984571       75.6382405064       88.9505305506       91.9484839583       99.8775739019      104.5101455284      106.5921440314      110.8610848237      112.8443310281      130.3189267439      149.9451017816
    14.39477263       43.4260572654       53.3658082409       60.6795518580       68.0934081767       70.4608150510       76.8500006157       91.7900654970       96.2993523108       99.1414322748      104.1049045020      106.4423378332      111.6251902350      113.5912933776      129.9951940847      146.6527008493
    14.42904590       50.9229553121       55.1065696404       66.3229579442       69.2306109010       70.8560472077       76.0691111909       90.6488787156       94.5108071527       95.7367152364      106.8864457178      108.1934866071      109.3161416769      123.2927351009      128.3385956492      136.0061145575
    14.46331917       47.1684849511       53.9549049682       64.7628454057       70.8920026817       74.9225298407       83.0396898219       86.6547371664       95.2882383646       98.5093665388      103.4311786980      106.4483456544      109.1307641835      121.8685900769      128.1276817523      136.3716334973
    14.49759244       43.5301677830       47.9300879957       62.1327056520       67.3605234543       70.8046944437       79.4168917682       91.9630539384       97.2431764419       99.8197359009      104.8218358857      108.6125727274      109.6943408363      113.1696931337      132.1170275307      147.2955042585
    14.53186571       44.1059193461       45.3395687278       58.7190677860       60.8116806128       70.5121643476       75.7049898041       94.4062559892       98.4089938913       98.6927629153      101.2861702708      108.8880379654      110.3690653791      113.5365857137      135.5007806423      152.9327094292
    14.56613898       37.6393884222       46.4016259149       52.2998273505       60.8955773056       70.0140300785       74.6091844501       89.1986699152       97.4400623104       99.8655919947      105.5743658271      106.3130862924      112.6123572059      125.7272110677      135.5770695789      146.9408225566
    14.60041224       41.4206907037       43.3493754612       57.1097552666       59.8571394193       63.8285253375       76.7370712729       93.0170259589       94.1782024415      100.8578736742      102.9030676566      112.0676145219      113.9580505200      126.1223125464      135.3677452774      148.2254025552
    14.63468551       43.2986419771       44.0428715185       60.8291743932       61.0215870337       66.1400133193       82.0334512292       91.6749499176       97.0884017301      101.1489795096      101.3854162823      106.7887639836      112.4532206646      116.4864335104      132.9740559655      152.8065474671
    14.63468551       39.9303281159       41.8338747145       56.1006191892       62.5659909956       65.1077359400       78.1903071657       91.6377316182       94.0665219366      100.1407774834      103.1377936733      110.7453271081      113.6827275520      126.7079461668      134.9423657901      148.2192544173
    14.66895878       46.2662278392       46.3211307127       61.7024519808       70.1779906864       75.6215508243       76.6911931201       84.6099270669       90.6221380335       98.1673800914      103.6345750131      106.3070579317      111.7432067219      125.5019725946      130.0535122495      135.5463000945
    14.70323205       49.2322202526       55.0165819887       66.4664789319       68.8382521427       71.3939403619       78.8561541741       89.8103405270       94.2391819785       96.9590929183      105.5340478744      107.6388937889      109.5174847055      122.5349311304      128.5397063915      136.2273708462
    14.73750532       48.2233443827       49.5928773886       64.8532768867       65.8351910230       69.2853059719       75.8655212302       91.0220184895       93.4163250144      100.6496393466      105.1003338069      109.2459163608      111.8353887884      125.3835833783      133.1339972944      137.1978170270
    14.77177858       37.6393826225       46.4016273180       52.2998328841       60.8955699465       70.0140249742       74.6091813755       89.1986669239       97.4400604161       99.8655935262      105.5743633405      106.3130866481      112.6123568813      125.7272053639      135.5770711123      146.9408287625
    14.80605185       32.4611672689       32.6306330035       43.4993997048       57.8084516651       72.5059888168       72.7881768441       87.8358408662       91.1721845558       98.5411651341       99.6575301097      110.2273250784      113.9894792093      131.6597905691      142.5005060345      151.8035741188
    14.84032512       27.4813768099       37.8753651330       40.6023493214       57.6208526186       63.9031136899       66.1308310931       90.8793992442       99.3541672233      100.3046052359      105.9462373209      109.8154321708      115.7073722880      140.4930378403      143.4712952654      150.3196524774
    14.87459839       37.9590712303       42.9137868632       49.7417680568       50.6086453408       60.5951349670       66.3708684058       95.3572431364       95.5623581178      103.3619747097      107.8415214923      112.2882456765      115.5552715179      132.9473650131      146.0052137786      154.9785555701
